tweet,label
Hay personajes que llevo demasiados minutos sin ver KESTAPASANDO HASHTAG,others
Mira lo que te digo rey de la noche... ME CAGO EN TUS MUERTOS!!! HASHTAG HASHTAG HASHTAG HASHTAG,anger
Que pesaos con Juego de Tronos... HASHTAG,anger
Ya nos cargo el Payaso!😫🙈⚔️🛡🐉 HASHTAG  HASHTAG HASHTAG,anger
Y se ríe el cabrón. JAJAJAJAJA ME MEO HASHTAG HASHTAG,joy
Y ahora quién se duerme??? Puto subidón HASHTAG,joy
La madre q los pario HASHTAG,others
A tomar por culo mi crush 😭😭😭😭😭 HASHTAG ,sadness
Mira lo de juego de tronos es sobre natura HASHTAG,surprise
cómo cojones se supera este capítulo EH HASHTAG,surprise
En este HASHTAG no olviden que... LEER ES PA' PUTOS,others
Puto el que NO lea. HASHTAG,disgust
"El ""Señor"" Iglesias es un vende humos, populismo barato, si me apuras igual que VOX... HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",anger
Saben leer pero no entienden lo que leen: una nueva generación de analfabetos  URL HASHTAG HASHTAG,others
"""¡Madrid cabrón, saluda al campeón!"" HASHTAG HASHTAG HASHTAG 🔵🔴🔵🔴🔵🔴 HASHTAG",others
El movimiento de Suárez no mamaaaaaarrrrr HASHTAG,others
"No es novedad, pero el Barcelona tiene culo de campeón HASHTAG",others
El referí medio pelotudo no? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,others
Que linda que es la HASHTAG lpm!,joy
HASHTAG Arengando en el calentamiento previo. Metiendo. Raspando. Puteando a sus jugadores. Haciendo el gol nro 600. HASHTAG en modo Supersayayin ⚽  URL,anger
"Quien es el jugador más marrullero, follonero, cerdo y que nunca lo expulsan? HASHTAG HASHTAG",disgust
Y todo porque hoy es miércoles de HASHTAG HASHTAG   HASHTAG  URL,others
BATACAZO DE V🤮x El ORGASMO de las feministas🤟🏻 HASHTAG HASHTAG,others
"La sexta, tu televisión de izquierdas, retransmitiendo el discurso de principio a fin de la ultraderecha. Escoria!! HASHTAG HASHTAG HASHTAG",anger
HASHTAG ENCUESTA: Quien está más jodido esta noche: USER o USER?,others
Los datos económicos dictan que comienza una recesión en la economía española; PSOE ganando las elecciones generales. ¿Recordáis el año 2008? Pues va a volver en breves HASHTAG,others
Para cojones gordos los de los vascos... OLÉ POR ELLOS!!! HASHTAG ,joy
CON RIVERA NO!!! Que grandes ¡me cago en mi puñetera madre! HASHTAG  HASHTAG,joy
Pero como sois tan fachas!!? Aún no sabéis como han acabado los fascistas en la Historia? HASHTAG,anger
"Mira, Abascal, con 24 diputados os vais a comer un mojón y os van a orinar encima en el Congreso. Eso sí, tú podrás seguir viviendo  del cuento sin dar palo como hasta ahora.  HASHTAG HASHTAG",anger
"Si digo lo que pienso de esta papanatas, que además es clavada a la niña de la familia monster, me cierran la cuenta, pero es que si digo lo que pienso de sus padres, o de las que la usan a saber para que, me detienen. Lo del Parlamento Europeo ya es de chiste. HASHTAG  URL",anger
"El cambio climático es un hecho, la niña esta diciendo que vamos a morir todos en no sé cuanto tiempo es basura. Nadie sabe cuáles serán las consecuencias porque nadie sabe cómo evolucionará teniendo en cuenta la adaptabilidad del ser humano. HASHTAG",others
"esperando a HASHTAG ante la puerta de Brandemburgo te encuentras con este señor que grita ""Soy el ultimo Emperador"" ..(desnudo esta a la vista)  URL",surprise
HASHTAG Tiempos de mesías. Otra que se erige en propietaria de la verdad absoluta. El típico producto de los lobbies. Adolescentes encumbrados con exigencias y derecho a todo que revisionan lo que sus antecesores han trabajadoMás chusma y más borregos HASHTAG,disgust
"USER Esa tiñosa de HASHTAG es la dice ante el HASHTAG: ""estamos en medio de la sexta extinción en masa""  URL  vía USER",others
"Ayyy si esa ✋ es en área VALLISOLETANA eh, patéticos, eternos SEGUNDONES HASHTAG … nosotros a lo nuestro, sentenciar otra HASHTAG 🏆en vuestros morros👄, hoy ganais, pero con HASHTAG HASHTAG HASHTAG hace meses que tiene un solo COLOR el del HASHTAG 🔴🔵",others
No metan al pueblo HASHTAG es otro manipulado como lo es el HASHTAG es HASHTAG un personaje abominable que disfruta con su psicopatía un enfermo mental con HASHTAG de lo peor es este tipo. USER HASHTAG.  No hay cosa que no haya hecho daño ese diabólilco  URL,anger
"Hijos de puta, dejad de comentar HASHTAG por favor, que sale en mi TL y aún no he visto ni el primer capítulo. Como lea un solo spoiler, juro hacer una puta boda roja con vosotros. De buen rollo eh❤",anger
"En Invernalia nadie, NADIE tenía ni puta idea de estrategia militar. En serio lo digo... ¿Cómo son tan gilipollas? HASHTAG HASHTAG HASHTAG",anger
Última vez que veo HASHTAG comiendo porque estoy A PUNTO DE VOMITAR DE LA PUTA ANGUSTIA HASHTAG Odio esta puta serie con el alma,anger
No me seáis hijos de puta... No... Joder. HASHTAG,anger
"Theon Greyjoy es uno de los personajes más complejos de Juego de Tronos y lo tenéis subestimado. Es un imbécil, sí, pero si todos fueran un muermo como el Jon pues menuda mierda de serie. Y para que quede claro HASHTAG HASHTAG  URL",anger
HASHTAG se quemó gracias al gobierno imbécil progre que deja entrar a cualquiera a su país.*Monito estúpido amarillo golpeando la mesa*,anger
"«Hoy dejé de seguir y bloqueé a 10+ personas que celebran el incendio de HASHTAG. No sois ~guays~ ni ~críticos con la religión~:  sois unos imbéciles enemigos de la cultura y no sois distintos de los de EI, felices cada vez que revientan un hito cultural. Asco de gente así».  URL",anger
No hay tarado sin lacito. Con votantes así es imposible combatir al nazi Quim Torrá o el subnormal de Rufián. Pregunta de verdad: Estos anormales en qué coño trabajan? HASHTAG  URL,anger
HASHTAG Un idiota culpando a los islamistas sin pruebas y haciendo fotomontajes. Otro idiota diciendo que el que te duela lo de notre dame quiere decir que no nos duele el hambre en el mundo. Twitter está plagada de imbéciles!!,anger
"Tanto asco me dais los cristianofobos, como los que insinúan un supuesto ataque terrorista a HASHTAG",anger
Aún recuerdo cuando los gilipollas de la superioridad moral decían que preocuparse por HASHTAG estaba mal porque había que preocuparse de las personas y no de las piedras. Hoy esos mismos gilipollas dicen que hay que preocuparse de Palmira y no de HASHTAG,anger
"USER Y qué me dicen de tarado USER diciendo que lástima en vez HASHTAG no hubiera sido la Almudena? ""El destino es gilipollas"" según él. Para mí que el gilipollas es él, digo.",anger
"Hay que tener el culo demasiado demacrado y ser muy imbécil, además de julandrón, o ser una bollera demasiado acomplejada para alegrarse por el incendio en Notre Dame. Independientemente de lo mal que te caiga José Manuel Soto, la iglesia o el Papa. Bobos.  HASHTAG",anger
Es inútil hacer cualquier cosa a prueba de tontos porque los tontos son muy ingeniosos. Y además abundan. El Destino es gilipollas. HASHTAG HASHTAG  URL,anger
"Una catedral. Es una puta catedral. Piedras. ¿Qué vais a dejar para  cuando un día la gente se muera ahogada en el mediterráneo, o se suicide  porque les quita la casa un fondo buitre?  HASHTAG",anger
"En serio gente tan pendeja que se ha burlado de lo que pasó en HASHTAG  en que momento Twitter se invadió de tanto animal de gente tan idiota, estúpida si la catedral es algo material si, pero tenía un valor de años algo que difícil para tarados será de entender HASHTAG",anger
"La majestuosa, imponente y sublime Catedral de HASHTAG no tiene la culpa de haber albergado a pederastas y toda la mierda que representa la iglesia católica, una cosa es la obra de Arquitectura DIVINA y lo otro es un mierdal de gente... Para los que celebran su destrucción.",anger
"En Twitter uno encuentra cada imbécil, ya uno se queda tipo Plo  con la evolución y osadía de estos tarados. Burlarse de un hecho como el de HASHTAG de verdad que eso solo de imbéciles",anger
"HASHTAG leo algunos twits de imbéciles que se alegran por el incendio y destrucción de esta maravillosa obra, los pongo al mismo nivel de aquellos talibanes que destruyeron imágenes de Buda, en el fondo son tan hijos de puta como aquellos",anger
"Madre mía qué gilipollas sois lxs que os alegráis de lo de HASHTAG me cago en vuestra puta existencia de verdad, cómo me cabreáis.",anger
TABARNIA NO EXISTE IDIOTAS!!! HASHTAG HASHTAG HASHTAG HASHTAG  URL,anger
"Cuando piensas que van a sacar a Franco de Cuelgamuros (nos negamos a llamarle Valle de Los Caídos) en su puta cara y no podrán hacer nada por evitarlo, casi que duele un poco menos que desde hoy haya 24 fascistas en nuestro Congreso. HASHTAG  HASHTAG",anger
"Cambiando de tema, cómo me jode que utilicéis una imagen de El Señor de los Anillos pa vuestras mierdas, siendo de mis pelis favs, coño. HASHTAG HASHTAG  URL",anger
La ultraderecha ha sido el tonto útil para hundir a las derechas. Es que me descojono HASHTAG,anger
QUE COJONES HACE UN TERRORISTA COMO CANDIDATO AL CONGRESO? Debería estar prohibido por ley aunque sea por respeto a las victimas de ETA. Que poca vergüenza tenéis quienes lo votáis y quiénes queréis que haga coalición con el PSOE HASHTAG,anger
Los que EN FERRAZ estais gritando “sí se puede”.... os podeis ir a la puta mierda. HASHTAG Vuestro futuro presidente va a hacer lo imposible por pactar con C’s. Y el tonto no es él. Los tontos soys VOSOTROS!,anger
HASHTAG que asco tener sangre española después de ver lo mediocre que son los gachupines....,anger
"Ánimo, peperos, desde mañana podéis gozarla inventando más palabras fachas como gilipogre, feminazi, filoetarra, narcochavisno, izmierda... En vez de reconocer que os han botado por corruptos, ladrones y mentirosos.   HASHTAG HASHTAG",anger
"Manda huevos que se haya tenido tanto miedo a USER y nada a los asesinos,  terroristas y  separatistas     HASHTAG",anger
Mi madre dice que van a gobernar los picapiedras. Pedro y Pablo 🤣🤣Además de progre graciosa la hija puta 😅 HASHTAG,anger
Ser la  RESISTENCIA es un término que os queda mu grande V🤮XSois idiotas: FIN. HASHTAG,anger
"Lo bueno de estas elecciones es que ya sabemos que porcentaje del PP eran unos fachas de mierda, ahora en VOX y cuantos eran complices de ladrones y sinverguenza. HASHTAG",anger
Por una vez que ardo en deseos de escuchar declaraciones de Pablo Casado y lo que me está haciendo esperar el cabrón. HASHTAG HASHTAG,anger
"Efectivamente, putos fachas de mierda: España, unida, jamás será vencida HASHTAG",anger
"Vox con 24 escaños. Vaya puto asco de país. Si nos pasan cosas malas, desde luego nos las merecemos. HASHTAG HASHTAG HASHTAG",anger
"Me apuesto un guebo a que después del recuento, pase lo que pase, es culpa de los putos catalanes sediciosos nazis supremacistas y bla bla bla bla... HASHTAG HASHTAG HASHTAG HASHTAG",anger
HASHTAG no teneis ni puta idea de la puta vida  los que votaron a vox increible es normal que se rian de nosotros en otros paises..,anger
"HASHTAG qué putada para medios y trolls fascistas, matarse a meter mierda, mentir y dividir España para PERDER y aupar a la extrema derecha",anger
"Mucho gilipollas estoy viendo, luego que si hay que respetar a todos pero a ver si nos aplicamos el cuento... ME ENERVO HASHTAG",anger
"HASHTAG que asco da oirlos por favor , que le cierren el micrófonoasco dan, vamos que nos darán una patada a todos cerraran tvs,y las mujeres a fregardigo lo de siempre: los votantes de esta gente teneis la culpa",anger
"HASHTAG USER USER USER vuestro menosprecio a las mujeres, Cataluña y a la capacidad de pensar de los ciudadanos han hecho USER USER 🌹presidente🌹, al felón, mentiroso, nervioso y rompe 🇪🇸@eleccionesL6",anger
"DESEANDO VER A PERICO APARECER EN EL FALCON A AGRACEDER EL SUELDAZO DE LA BEGO POR DORMIR EN SU MISMO COLCHÓN  (putas, se llamaban en mi época ) HASHTAG",anger
"DIOS MÍO COMO HAY PUTA GENTE QUE VOTA AL VOX. ME DAIS ASCO. FOS, PERO FOS DE VERDAD. HASHTAG HASHTAG",anger
HASHTAG lo dije y lo repito. Salga lo que salga es una puta mierda porque tenemos unos dirigentes mediocres. Vaya panorama.,anger
Pero quién cojones vota a los payasos de ciudadanos hostia puta HASHTAG,anger
"""Soy gilipollas. Gracias por hacermelo saber"" HASHTAG HASHTAG  URL",anger
USER USER USER A la mierda 💩 los socialistas escoriá parásitos asesinos genocidas ladrones  HASHTAG HASHTAG,anger
"HASHTAG ya basta! Aniquilen todos esto hijos de mil putas de los HASHTAG! Espérenlo y ya acaben con ello! Que lo de más tengan miedo de salir de su casa! Non son policía y no son militares son asesinos, HASHTAG HASHTAG",anger
"Que inhumanidad esas imagenes de esos tanques arrollando personas en Venezuela, no me explico como hay gente que defiende al maldito y asesino de Maduro. HASHTAG",anger
"USER USER Cuál golpe de estado en HASHTAG? No mienta, no le digo vaya estudie pq ud sabe que USER es colombiano y se robó la presidencia, es un usurpador, tirado, dictador. Su amigo Hugo Chåvez, QEPD., fue el que hizo un golpe de Estado. Ud está acabado políticamente.",anger
USER USER Pana no te cansas de quedar en ridiculo? jsjsjjsjs USER cierra ya esa jeta malditoGuaido los tiene locos ya vayanse a la mierda putos💩 HASHTAG HASHTAG,anger
"USER USER Comentario más asqueroso, malditas Oriana a HASHTAG, la Gahona que rápido se le paso el luto de HASHTAG y Sofía con sus clásicas respuestas de 2 neuronas no le da para más el cerebro",anger
"HASHTAG en La Calle y el CABRON INDIGNO de USER Guindando de Una ""BOLA"" de USER en su Incondicional Posición de ARRASTRADO y sin VERGÜENZA ya Militares HASHTAG Leales a sus Principios No Acatan sus SÚPLICAS a Favor del USURPADOR USER USER",anger
Salvajes Animales Drogados de odio y corrupción HASHTAG  URL,anger
HASHTAG Malditos canallas  URL,anger
"USER Están agrediendo que esperan, dulces y besos! no sean idiotas! O mejor le tiran las tanquetas encima como en HASHTAG, así no tendrían problema!",anger
Argentinos que en la puta vida estuvieron en Venezuela agrediendo a venezolanos que tuvieron que irse de su país. Increíble. HASHTAG,anger
ENCIMA tenemos que poner policias para ciudar a los HASHTAG de mierda que estan haciendo quilombo. VAYANSE CON SUS DRAMAS A VENEZUELA LA RECONCHA DE LA REPUTISIMA MADRE QUE LOS PARIO. DEPORTEN A ESTA GENTE DE MIERDA DE UNA VEZ!!!!! HARTOS DE LOS VENEZOLANOS Y DE HASHTAG,anger
"USER repitiendo las mentiras embolata pendejos de USA, como si Pompeo fuera de confiar o referente de información. Patetico. HASHTAG Ni Guaido ni Leopoldo resolverán nada.",anger
Es INDIGNANTE las imágenes donde los tanques pasan por encima de las personas. Como pueden ser tan hijos de mil puta. HASHTAG 😥,anger
"""Los manifestantes venezolanos son traidores imperialistas y los argentinos que se meten defienden a la patria grande de un golpe"". Lavado cerebro y 0 pensamiento crítico, resultado adoctrinamiento en nuestras universidades estatales HASHTAG",anger
"Resulta que ahora es culpa de HASHTAG la incompetencia de USER,  USER es  inescrupuloso y patetico, su estupidez y cinismo no  tiene límites. HASHTAG HASHTAG HASHTAG  HASHTAG  URL",anger
"Yo recomiendo bloquear a cada imbécil comunista desestabilizador para q no puedan hablar y nadie les presté atención: A BLOQUEAR LOS PAGADOS X G2 Y CHAVISTAS DE MIERDA, NO LOS DEJEMOS HABLAR!! HASHTAG",anger
"Toda ésta mierda que hay en el mundo, el cáncer del mundo, el hambre, la violencia tienen nombre de país sin nombre: Estados Unidos. Pero es un tigre de papel, de lejos parece fiero, pero de cerca se ve la pintura HASHTAG  HASHTAG",anger
